"position"	"Aldi.1apos_1.C.7_01_3592"	"Aldi.1bpos_1.C.7_01_3607"	"Blut.1apos_1.C.8_01_3593"	"Tatort.1bpos_1.C.8_01_3608"	"Heinz.1apos_1.C.1_01_3586"	"Heinz.1bpos_1.C.1_01_3601"	"Knorr.1apos_1.C.2_01_3587"	"Knorr.1bpos_1.C.2_01_3602"	"Kraft.1apos_1.C.5_01_3590"	"Kraft.1bpos_1.C.5_01_3605"	"Penny.1apos_1.C.4_01_3589"	"Penny.1bpos_1.C.4_01_3604"	"Purree.1apos_1.C.3_01_3588"	"Purree.1bpos_1.C.3_01_3603"	"Werder.1apos_1.C.6_01_3591"	"Werder.1bpos_1.C.6_01_3606"
"pos_1062"	8909.94763636368	3061.71360000019	10365.768	10297.9968	9120.54400000004	8889.11091891891	9810.90580645166	9114.65385365856	6793.92000000004	9459.74273684211	9465.9940645161	3934.35800000001	5370.28960000005	8515.98000000015	9683.90400000017	8813.10694736842
"pos_1065"	11738.9138823528	20716.5973333337	21919.8668108106	12961.6623157894	20746.8800000001	12293.7600000001	19337.5320000001	9881.59199999985	19777.5308108108	19427.8296774195	13683.4004210525	20023.246451613	10770.5477647062	11436.4319999996	19112.2170810809	11241.9733333332
"pos_1071"	21892.7600000006	33711.9956756754	19543.6230000005	15979.5466666665	36291.5993846154	33705.9809999999	35338.1902702702	15789.5339999998	15959.0436923078	33825.6000000002	23310.9640000001	34938.4965517245	36678.6972972973	33416.3760000001	17817.1110000002	35866.0256842101
"pos_1077"	7405.46742857141	4930.72094117661	6918.68399999995	6689.26577777795	8757.59364705879	7232.94666666678	8368.14455172416	7983.03999999993	6955.4262857143	7226.7636923078	5619.63999999995	7690.44744827589	9595.0361379312	4359.15999999996	4287.08160000004	5151.32639999998
"pos_1078"	4030.15326315787	3910.64571428593	2309.74690909096	0	7070.40000000006	6933.40199999994	6574.10400000001	0	3826.54559999999	6804.70720000003	3392.82514285707	6219.3803076924	4149.83039999985	0	7064.88369230778	720.384000000027
"pos_1080"	0	6248.31360000017	6085.33527272719	6074.05935483874	5413.04960000002	4561.51418181815	5272.50239999998	6388.14342857145	0	5162.48533333333	7991.85600000004	4435.22181818187	7249.96799999988	7064.26571428574	6624.62811428565	0
"pos_1082"	6977.89270588241	6085.49772972984	0	0	6488.2400000001	6637.3540298508	0	5433.23368421049	6650.34646153822	4080.39600000002	3988.46700000011	3297.94559999994	0	463.680000000331	4104.63999999996	5683.87799999996
"pos_1085"	2309.45336470588	3008.538	1095.3184	831.251200000001	1964.63747368421	2386.62133333334	2588.52934736842	2286.1744	2718.99565714286	2387.26136470588	1761.2595	1161.46523076923	2561.9136	2193.22368	3302.32571428571	2467.89709090909
"pos_1086"	0	5271.8388	0	3050.52480000002	3357.06189473685	0	0	0	3987.95621052631	4404.01788	0	0	3165.88608	3732.46079999998	465.577600000003	4258.6974
"pos_1088"	9072.25094400016	0	0	0	0	0	7620.31401600013	7755.32898461525	7481.12665263166	0	12861.0276923075	11182.4087142857	9809.82620689652	8134.71747096777	9337.77000000011	10349.2020000001
"pos_1092"	0	0	0	0	3822.20022857143	3853.2972	3824.0328	4337.85864827586	9117.58217142858	9395.39373333333	11796.0132413793	11929.38032	0	0	5847.56856470589	5598.47326829268
"pos_1093"	29405.4416842103	31416.7040000004	19202.2600000008	29532.9750000002	19544.6520000008	28882.6763076923	31370.7957209304	26187.5612903227	31212.6840000001	28517.6573333333	18204.2399999998	18224.9600000001	19368.4345263157	29431.1714594598	29625.0810810809	16104.7319999998
"pos_1095"	8315.2884705883	0	9497.79952941184	7322.67952941182	8388.01694117654	8194.32635294114	2268.68480000006	0	0	2112.15927272727	0	0	8017.79999999997	0	0	7221.41011764703
"pos_1097"	11258.1333333332	16457.4925714284	17897.2000000001	15257.7333333335	17057.0609999997	15836.679	17607.9786206898	12040.6217142858	17698.7344864865	12306.2832000001	13668.6528000004	15380.5556129031	19017.8471489361	17076.1660540542	13805.9856000004	16477.7039999999
"pos_1099"	6124.87282758622	2142.58707692309	3929.16378947366	4103.82719999998	6138.10666666673	3671.37852631581	6882.06124137933	3623.50231578958	0	0	6882.84480000003	5637.19500000011	4021.78588235279	5194.89852631576	5892.34852173912	4360.50666666663
"pos_1100"	9398.83696551727	8106.36000000033	9254.67536842116	5970.77714285713	6441.7818947368	6161.22720000005	9263.23199999996	8120.23944827589	6680.68800000003	6022.56705882355	10116.6967741936	7029.53485714293	5688.31999999995	6642.5737142857	8878.70731034498	9262.91666666648
"pos_1101"	5766.50700000016	8775.60600000036	6952.11536842101	8350.30153846153	0	8214.79854545461	6234.44611764698	6891.62640000006	8694.42844444423	7950.6326399999	9380.62588235283	7006.7066666666	9993.43058823518	10295.8491428572	9003.81333333348	5349.29142857131
"pos_1102"	6252.6927272726	6026.3333333335	7655.89831578948	6196.95314285713	7465.07400000005	5162.65560000004	8037.54900000002	5521.89347368425	6061.00926315794	8016.45476923078	6466.21028571427	8917.84717241382	6259.41360000018	5824.52639999998	8332.54199999988	8416.33846153838
"pos_1103"	8029.92553846169	0	0	0	8757.04658823531	7802.26953846155	9526.52799999985	0	7679.27815384617	8038.89600000002	8831.03760000016	8405.88387096779	8319.96702439027	7199.71500000004	9479.34144000001	5625.25919999998
"pos_1104"	5631.62040000005	6683.14897297317	7840.73691428578	6627.33976470575	7713.28748936169	4494.87789473687	0	6892.59900000001	7413.39999999993	7043.16160000008	7660.3882105264	6412.82666666661	5420.33333333349	7075.33200000013	6127.46640000018	6048.60685714287
"pos_1105"	6409.94036363654	5787.57120000015	5263.31519999999	6526.5876923077	7568.17878260868	6274.11178378378	4997.36999999993	5920.08165517243	7537.81200000005	6094.41942857144	6946.9157647058	6756.09599999991	7018.74327272732	6603.768	6571.42752	7304.29010526316
"pos_1106"	6714.23657142855	0	5385.62468571423	3200.47199999995	6517.96281081069	4133.6703157895	6119.86064516132	5802.56078048773	7047.90646153859	0	4572.64363636355	0	4468.64159999989	6234.73297297315	5649.26666666672	3299.71764705892
"pos_1107"	6107.89371428558	8484.36734693889	6947.88545454553	7702.93333333338	8482.668387097	5123.29411764687	8990.75621052642	8705.24509090914	8518.80545454555	6247.26755555556	9031.60994594604	7740.7692631579	8348.19310344842	6862.60079999997	6643.40400000009	9028.95839999996
"pos_1108"	812.843999999974	1021.026	678.384000000002	0	1085.89920000001	0	1184.22857142852	1151.83360000001	934.586666666658	1010.99999999997	713.591999999997	997.682399999928	0	1175.21672727273	1046.77439999998	654.641999999935
"pos_1109"	1449.01333333332	1664.25600000002	0	0	1871.57828571424	0	1566.37599999995	0	2170.56000000008	1799.57999999994	1990.15200000015	1401.91999999995	0	0	0	0
"pos_1111"	0	0	482.01120000003	0	0	0	0	517.180235294112	0	515.074909090889	610.314545454552	643.86599999999	409.343999999997	0	411.828923076925	387.763199999998
"pos_1113"	0	1153.39885714283	887.955428571323	0	899.136000000034	794.303999999941	0	1161.97599999996	1219.00800000005	989.184000000037	1016.39199999997	905.471999999892	983.622857142835	0	1088.91200000002	0
"pos_1114"	1685.37600000006	0	1682.65279999997	1057.7314285713	1285.22879999998	0	0	1234.76799999996	0	1424.77333333332	1403.57399999998	1739.73150000002	0	0	1613.8026666667	0
"pos_1116"	0	2223.25714285731	1948.62666666669	2185.52914285709	2185.34400000027	2116.79999999984	0	1947.03428571424	2088.57600000008	2260.98514285709	2534.51800000001	2021.14285714301	2031.92228571424	1722.74399999994	2232.38400000008	1859.96329411755
"pos_1117"	0	0	1158.90599999994	1796.88399999994	1221.69599999991	0	0	958.427999999969	1619.238	1307.55999999996	1588.49454545464	1068.60184615385	1543.45999999995	0	0	1540.11085714282
"pos_1118"	0	0	586.821119999997	457.503999999997	0	0	0	0	0	0	8006.71344	8572.12416000002	8455.52475000002	10087.9632	6782.63039999998	5765.23583999998
"pos_1119"	1297.52131764706	1257.90225	1359.15105882353	848.821200000001	1251.36423529412	1053.43995789474	1727.33952	1415.54905263158	1405.57725	1283.62206315789	1148.8862	1247.45844705883	1475.6844	796.522338461536	1286.08768	1076.48
"pos_1122"	2383.76600000001	2586.34924137933	2606.88685714282	2627.09169230764	2205.94909090913	2329.14425806454	0	2606.53247999998	2293.70400000002	0	0	0	2140.12228571432	3254.83826086966	2698.25236363633	0
"pos_1124"	1983.62880000004	1556.95176000004	379.561745454537	259.602545454542	0	0	0	0	0	1865.94370909087	0	0	0	2586.94210909085	2320.06516363634	1931.86385454547
"pos_1125"	0	0	0	0	3636.07559999994	4472.77439999997	4285.13647058821	4002.94363636375	1988.4026666667	0	3672.14399999995	3571.87569230771	3414.11759999994	0	0	0
"pos_1128"	1790.84148571429	1506.89279999999	2519.15040000001	2147.49522580645	1318.3651764706	1537.88012307692	1254.0992	0	1297.3512	0	0	0	0	0	0	0
"pos_1129"	1851.49056	1595.74605714286	114.393	189.72396	2282.91157894737	2342.88857142858	2730.86191304347	2267.33599999999	3770.05097142856	3107.412	4668.6768	3381.09072	2425.19890909092	4710.38544000001	4878.52499999999	3567.83815384616
"pos_1130"	7136.47713103447	6948.82594285718	188.368551724138	37.6737103448275	0	0	0	0	0	0	8734.56480000004	8209.16788965518	0	0	11845.4046857143	9397.72140000004
"pos_1133"	1568.30181818184	0	0	0	4208.06399999989	2835.81473684215	9494.42160000016	7020.73600000002	4305.06666666673	3034.41808695654	5155.95599999995	4598.61741176471	3918.40114285721	3199.44200000001	0	1619.67062068966
"pos_1134"	5939.9828571429	5994.32215384613	2686.45631999997	0	3162.30872727269	3727.62857142856	7077.8275862069	6138.74112000003	7054.38600000002	6050.92430769226	0	5178.38538461535	6212.97490909093	7722.88895999993	5521.22317241378	6408.61650000001
"pos_1136"	11650.8070956522	12134.388075	0	0	6468.81589565217	6712.03418181817	8930.78279999999	9812.81253333333	7785.12728888889	7214.58740869567	0	2858.54999999995	0	0	6132.91330909095	2835.68159999999
"pos_1137"	2638.49748571427	2041.41797647059	0	0	6529.01519999994	6482.61899999998	5000.60400000001	5343.77470000001	6525.38399999999	6657.8897	0	3824.60428235294	0	0	0	0
"pos_1139"	977.662500000001	659.736000000042	682.759999999994	724.363199999948	780.028800000021	841.378909090876	751.626000000021	0	661.213333333327	0	886.91261538462	0	835.629473684216	1006.20899999999	697.849600000019	794.6258823529
"pos_1141"	0	1345.65299999998	0	0	1307.55999999996	1071.65999999997	1068.96399999997	917.98799999997	1270.56960000003	1042.90971428579	1333.17199999996	1116.14399999996	0	986.317714285597	1529.81333333343	1377.0720000001
"pos_1142"	3020.42400000001	2146.01600000017	2454.70799999992	2149.14857142852	2464.14399999992	0	2483.31085714292	2069.17999999993	2807.243076923	0	1815.75599999994	0	2426.7188571428	2343.19999999998	0	0
"pos_1143"	0	0	0	0	5383.53909677419	0	6474.69957446808	5586.69394285713	6571.2	7706.63928358208	0	0	13091.7150000001	12990.6268	0	7307.90860800002
"pos_1144"	4308.36308571427	4505.45142857143	0	0	0	0	0	0	0	4377.00617142859	0	6614.96959999998	6273.72	5735.80560000001	5507.928	4533.32640000002
"pos_1145"	1933.48349999994	1373.2984615385	1644.93119999997	1597.37999999995	0	2073.45599999999	1264.06472727273	1474.08685714282	1484.86628571425	1559.13119999999	1096.75714285715	1644.812	0	964.451999999986	0	2097.59040000006
"pos_1147"	1080.29400000008	655.872000000025	947.954526315749	1321.03999999996	987.964000000003	1146.29699999998	819.236571428593	1258.09800000003	0	1402.94769230773	0	1028.12571428567	1228.15999999999	1055.78666666666	0	1466.62400000003
"pos_1148"	0	2647.69714285734	2081.7771428571	0	0	2047.43999999997	2341.83085714303	1955.94799999994	0	0	2350.81439999983	2261.94400000018	2621.75466666652	0	2709.49333333351	0
"pos_1149"	7369.72601142853	6695.83940869569	0	0	0	0	0	0	4477.82399999996	4821.46395000002	5996.58773333331	5593.33661538465	0	0	5384.69099999999	5580.90164210532
"pos_1151"	0	0	0	0	3746.382	3804.06400000001	0	0	1953.29048275862	1489.70571428569	5132.74588235291	3834.85418181819	0	0	2104.99304347824	1732.544
"pos_1152"	0	3832.4748	0	2350.61485714289	4484.4777142857	4741.83	4521.2172	4444.46639999998	3863.4144	4543.89257142851	0	0	0	0	0	0
"pos_1153"	3407.72933333332	0	1790.52545454547	0	0	0	0	0	0	0	2760.62400000004	2528.31900000002	10574.8591304348	10143.7245	7767.46285714282	6946.29311999993
"pos_1154"	1802.99115789476	1707.4595368421	1934.6700631579	1337.8743	2012.95776	2363.72724000001	7619.50791724141	7255.02113684214	3272.28302222222	3186.85439999999	3954.56727272729	2954.71800000003	6963.65936842108	4858.57866666666	928.096000000007	526.286000000001
"pos_1157"	0	585.189818181795	741.746181818227	584.597999999991	626.075999999997	697.228000000002	760.477090909061	551.934545454545	0	643.314461538465	0	596.209846153849	739.053818181772	619.160000000002	0	518.280000000032
"pos_1158"	350.479999999989	509.039999999995	334.65599999998	625.974545454545	474.026666666662	0	0	472.830967741938	495.573333333366	0	0	561.608347826086	601.662000000036	486.51692307691	582.089142857186	0
"pos_1159"	3706.39333333339	4143.37199999994	0	0	0	0	4249.63705263155	3358.58666666676	0	3660.59621052634	4423.79630769233	0	0	3287.77199999989	3845.1811764707	0
"pos_1160"	3354.9374117648	3015.04000000001	0	3209.58800000008	0	3177.54276923062	0	3366.31578947378	0	3245.4770526316	3305.88923076931	3646.05120000011	3320.58200000001	3873.46447058804	3358.44923076914	3191.85852631585
"pos_1162"	0	4352.6925	577.219500000002	684.9613	1345.5	1435.51309090909	1933.4835	1387.2105	0	2081.6432	0	0	0	0	0	0
"pos_1163"	0	0	0	0	6702.43360000001	8520.43144186047	7467.52500000001	7385.45105454546	9800.83714285714	11150.9872	0	0	4389.2572137931	3587.81684210526	4531.66510588235	0
"pos_1164"	10586.0363636364	10495.8909090909	0	0	5432.6991483871	6898.9110967742	7334.71522758621	7854.51388235295	0	6434.181	0	0	0	9878.12523243244	6791.60382439025	6031.33776
"pos_1165"	0	4480.7148	224.670666666666	378.162306666666	1617.406392	2358.76668	4160.23790222223	0	3339.67992	3772.838	5759.28213333333	5710.94	6387.60231529412	7129.13599999999	0	3361.54019368421
"pos_1166"	0	0	332.338499999999	153.394434782609	4277.55182608695	4865.32800000002	0	0	0	0	5705.84140000001	0	2241.60299999999	1363.0575652174	3002.70959999999	0
"pos_1167"	7189.66491428574	6148.53176470584	7757.19199999989	7626.91741935482	6722.28000000005	6716.88779999998	7039.76210526308	6307.42272000004	7126.95134693881	7609.17130434779	6701.93969230774	6557.96700000001	6532.18181818183	6901.0338461539	6768.66215384612	7741.23680000002
"pos_1168"	0	3666.36095999998	0	4825.51944827585	7337.7276923077	0	0	3212.48842105257	0	3346.46666666664	3299.63542857149	0	2829.55645714286	6447.03393103446	0	6882.65723076918
"pos_1169"	3371.52960000001	3629.08319999995	1064.0532	0	2256.25552941175	2788.0832	5507.06896551724	4167.04864864863	3819.72096000002	4237.65428571427	3732.84744827585	4058.02800000005	4912.78559999999	4847.72620408162	3843.2364	3531.59485714285
"pos_1170"	0	1689.65052631582	2944.25236363637	3235.41415384617	0	0	0	0	2347.60666666666	0	3738.3108	4930.58694736843	0	0	1603.08600000005	1039.42080000003
"pos_1171"	0	955.870971428572	12.10788	25.5704072727272	290.695156363636	494.993454545454	484.790399999999	652.548981818182	1368.0684	1128.12677333333	964.688301818182	0	0	0	1583.56270285714	0
"pos_1172"	862.31368421054	1557.53236363636	2226.58472727273	2400.21458823533	1330.53466666666	1976.53949999998	1856.25391304351	1799.66817391303	1573.884	0	1780.16051612903	1760.36676923076	1427.39866666666	1457.63136000001	1506.27555555557	1615.6610526316
