"pos_05_Brarut_1.A.6_01_7401"	"pos_10_Brarut_1.B.3_01_7408"	"pos_15_Calcus_1.B.8_01_7415"	"pos_17_Calcus_1.C.2_01_7417"	"pos_01_Fistax_1.A.2_01_7396"	"pos_02_Fistax_1.A.3_01_7398"	"pos_04_Gripul_1.A.5_01_7400"	"pos_23_Gripul_1.C.8_01_7425"	"pos_09_Hypcup_1.B.2_01_7407"	"pos_21_Hypcup_1.C.6_01_7421"	"pos_25_Marpol_1.D.2_01_7427"	"pos_26_Marpol_1.D.3_01_7428"	"pos_12_Plaund_1.B.5_01_7410"	"pos_13_Plaund_1.B.6_01_7411"	"pos_06_Polstr_1.A.7_01_7402"	"pos_07_Polstr_1.A.8_01_7403"
0	6.31749	7.576797	7.789153	0	0	0	0	0	0	8.631334	9.007537	0	0	0	0
0	0	10.318428	10.521046	9.82202	8.007535	0	0	0	0	0	0	0	0	0	0
0	0	8.022083	7.899922	0	0	0	0	0	0	0	0	0	0	0	0
6.968196	8.739652	6.343022	0	7.032321	0	7.495889	6.80265	7.548413	7.452332	7.270902	0	0	0	0	0
8.788902	8.406978	8.9251	8.640452	8.687083	8.513555	8.396101	7.998884	7.983423	7.77382	7.304176	7.053745	8.709264	8.003745	7.862837	7.880296
0	0	0	0	0	0	0	0	0	0	8.901864	0	0	0	0	0
11.086657	10.724827	0	11.179042	0	0	0	0	0	0	0	0	0	0	0	0
7.556557	7.608037	7.338545	7.540814	7.726956	7.826398	7.70312	7.303025	7.771354	7.55933	6.99684	7.596123	7.782964	6.83911	7.739729	7.679722
9.556698	10.107	8.997492	10.288938	8.024836	8.286053	7.464702	8.502828	8.757806	8.633178	7.282093	0	5.836027	9.046026	7.015718	0
6.547072	6.548263	8.096413	6.74166	7.140104	8.087978	6.441275	7.4052	7.665012	8.135521	7.342515	7.311577	7.213544	7.533937	7.855566	7.295756
7.793551	7.520965	7.487979	8.128061	7.909168	8.573316	8.251541	8.841091	8.010885	8.063866	7.600028	8.67994	8.031164	8.087566	7.401916	7.920147
0	0	7.726737	7.597672	0	6.382425	7.428702	0	0	6.878714	0	7.157665	0	0	0	7.482193
7.104213	7.30754	9.091876	7.701298	0	7.657875	8.283042	9.191685	7.305736	7.8875	8.331732	8.14702	7.616502	7.445268	8.244124	8.668664
7.754645	8.191162	8.072827	8.081267	0	5.419614	6.622694	5.633188	0	8.188009	6.869079	7.448015	7.414051	7.285237	8.555702	7.657026
10.012433	9.585409	9.459868	9.652005	9.875254	10.074226	9.812756	0	9.378441	9.878655	9.452288	9.741265	9.64414	10.02671	9.202032	9.045092
7.548413	7.71392	7.658116	7.599086	7.089677	7.294955	8.028825	7.451884	7.838802	7.234904	6.815166	7.669181	7.111838	7.495889	7.149477	7.101037
7.498803	7.64473	8.216681	9.108568	7.784719	8.534193	9.422317	8.597706	8.632785	8.311225	7.873796	7.889458	9.088579	8.521765	7.73785	8.124087
9.337722	6.983382	7.244721	7.638268	8.301052	9.523821	8.514842	8.536892	7.478382	8.350412	0	6.341248	7.328936	7.558247	7.368708	8.526198
0	7.761387	0	8.449204	0	0	0	0	0	0	7.979974	8.012334	0	0	0	0
8.109127	7.897802	6.989903	8.513887	6.9165	8.133918	8.337626	8.991619	7.298754	7.39839	0	6.63645	7.013757	7.231208	7.733298	7.697949
8.044865	7.900852	8.095916	7.784503	7.473051	7.696882	8.203342	8.233293	7.853736	8.569201	7.520586	7.759954	7.965612	7.499382	8.264839	8.056117
11.27232	11.583433	11.200104	11.924675	9.036954	9.80086	0	12.293713	9.798405	10.805147	9.949357	10.523074	10.463705	10.377215	12.006261	12.150619
0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.047898	9.92295
7.276247	7.167823	6.757412	7.939299	7.51848	7.842566	7.41316	7.60943	7.935616	7.131104	7.273398	8.086417	7.166482	7.730351	9.010634	7.87662
8.706339	9.031658	8.698702	8.929925	8.470253	8.900646	8.841571	8.622349	8.484171	8.761079	8.182577	8.042141	8.796	8.825118	8.754971	8.553032
8.624393	7.507414	8.439992	8.217504	6.967683	8.604404	8.468944	9.940165	8.024137	7.80706	7.499733	8.251777	7.559234	7.209997	7.44694	7.25319
7.515109	7.272465	8.294406	7.013872	7.248114	7.753836	7.352472	8.099284	7.690143	7.292789	8.823437	7.459016	7.250766	7.935226	9.136845	8.468132
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.322381	8.376361	8.254226	8.26803	8.522812	8.211775	8.460005	8.387474	8.270183	8.448788	8.287245	8.314358	8.438994	8.282041	8.353996	8.425341
7.791212	8.059203	8.766642	7.635327	8.213091	8.545205	8.751034	8.005284	8.326629	8.429971	7.164925	7.691857	7.74996	7.213603	6.609198	7.742819
7.41245	7.639037	8.09786	7.81602	7.335735	7.276284	7.495889	7.555821	7.816427	7.402256	7.47319	7.461916	7.224188	7.679012	6.785994	7.28291
9.568942	9.593443	10.217555	10.301931	11.611871	11.415166	9.297264	0	10.324473	10.231936	9.870616	9.689582	10.305197	9.857774	0	0
9.50142	7.753404	8.028567	8.845214	8.616473	9.161563	8.196216	7.108044	7.68305	7.114301	8.169153	8.214734	7.895658	7.802159	7.136999	7.460267
7.811267	6.276	7.968803	9.332113	6.856886	6.789857	7.824747	6.870585	7.25884	6.758624	7.787587	8.819113	7.514194	7.101859	7.769571	7.378838
8.556172	7.890283	7.703832	8.555108	7.613766	8.264066	8.037132	7.988259	8.632155	8.26914	7.75746	7.968998	8.044762	7.984678	8.113879	7.8417
0	0	0	0	0	0	0	0	0	0	7.653421	10.184126	0	0	7.421738	0
10.385605	10.094402	10.418707	10.193912	10.187748	9.732757	10.15653	10.64565	10.497075	10.367307	9.260027	9.541703	8.512684	9.330476	9.720717	9.347639
7.003429	7.197798	9.335925	0	7.025176	6.949803	6.728188	0	7.993379	6.456858	7.504649	8.10143	8.888986	8.877753	7.678565	7.634067
0	0	0	0	0	0	0	0	0	0	0	0	0	6.206447	0	0
8.162484	7.902286	8.57156	7.558629	7.544154	7.625236	8.506522	8.007661	7.54493	7.558684	6.722936	7.110745	7.268725	7.65893	8.01478	8.187542
8.443423	8.749478	8.479012	8.592066	9.09439	9.271434	8.537865	8.724832	8.764762	9.310172	8.41757	8.670166	9.171647	9.123797	8.188151	9.232772
9.94845	9.614572	0	0	0	0	0	5.139988	0	0	0	0	0	0	0	0
8.653097	8.115578	7.878903	8.154774	9.144653	10.374656	9.528485	8.789933	7.90042	7.779172	8.828028	9.136305	7.893297	8.500597	8.183451	7.945282
8.113264	8.585315	7.372304	0	5.808182	7.669809	7.982845	7.359251	8.412222	7.304155	7.783524	7.182182	7.432936	6.735975	7.246162	6.146083
0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.639883	10.162945
0	0	0	0	7.085094	8.356585	8.248637	0	0	0	7.884246	7.952379	7.945224	8.228919	0	7.037339
8.031475	8.570674	8.589785	8.183722	7.284887	7.512808	7.949145	7.296019	7.614385	7.729226	7.476312	7.547256	7.408181	7.187251	8.043249	7.7063
0	0	0	0	0	0	8.063387	0	0	0	0	0	0	0	0	0
8.855512	9.791708	0	0	7.552829	8.82408	8.200723	0	8.780076	8.782775	8.860633	9.132496	8.724777	8.917654	8.601242	8.701375
0	8.536224	8.76678	8.787505	6.576514	8.710423	9.086271	9.067524	8.556725	8.978146	8.760813	8.763675	9.569343	11.548044	8.851679	9.44073
8.115197	7.816427	8.602431	7.291931	7.461111	7.941765	7.644559	8.064818	8.046657	7.784011	7.168332	7.505366	8.324602	8.13488	7.51145	8.033994
8.368274	8.220685	8.216492	8.373129	8.66275	8.976364	8.539893	7.787867	8.361567	8.597008	7.821918	8.315479	9.002983	9.119323	7.870705	8.103636
0	0	0	0	0	0	0	0	0	0	0	0	9.675232	0	0	0
0	0	0	0	0	0	0	0	0	0	7.152628	0	0	0	0	0
9.395469	8.016183	7.11607	7.676525	8.594314	9.787745	8.924608	0	7.832681	7.954114	8.371699	8.273594	7.126524	8.935526	6.639998	7.093591
7.747802	7.953174	7.885975	8.614997	8.07653	8.461652	7.730635	7.351255	7.755421	8.371855	6.954944	7.045717	8.213278	7.901163	7.48075	7.509673
8.338404	7.81058	7.513277	7.983117	7.896474	8.637955	9.100538	7.078628	8.67621	7.592572	7.917644	8.590403	7.735063	8.420544	8.405477	8.44583
8.083758	8.203394	8.261922	8.599793	7.523131	8.697825	8.742755	8.5008	8.402316	8.323879	7.769459	7.959762	8.18934	8.3006	8.165688	8.258745
7.825861	7.843503	0	0	0	0	0	5.020823	9.863328	10.552332	0	0	9.895488	9.418536	0	0
7.304381	7.43619	7.515841	6.710747	6.956682	7.58697	7.518795	7.755777	7.610536	7.558361	6.952698	7.40041	7.175263	7.140466	6.203054	7.45921
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.215087
7.228586	8.040724	7.967645	6.431618	8.619744	7.92946	7.601342	7.321411	6.891089	7.177575	7.516755	7.394675	7.815071	7.558242	7.492019	6.748975
7.610203	8.063071	8.869163	7.811021	8.638904	8.41976	8.227263	8.242445	8.374416	8.354696	7.099155	7.458773	7.462835	7.615681	7.027265	8.249144
8.516793	9.010341	8.77567	8.367259	0	8.141849	5.473211	0	9.137424	9.935481	0	8.347549	9.497412	8.753253	8.885287	9.147315
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.023082	7.716654	7.083045	7.841868	6.159967	7.370876	7.270222	7.335311	7.119396	7.046248	8.441562	7.856512	7.398852	6.7905	8.003724	7.708061
0	0	0	0	0	0	0	0	0	0	8.250367	8.591511	0	0	0	0
8.451948	7.954114	8.35057	8.37081	7.890497	8.644721	9.353102	8.911798	8.768369	8.626648	7.966749	8.125479	7.987305	7.66498	7.947296	7.790775
6.330533	0	0	0	8.123185	8.09679	6.790594	0	6.450508	0	9.095735	9.499771	6.909861	7.200401	9.590079	8.904755
7.91917	7.94784	8.528643	6.946574	6.695492	7.461337	8.850428	8.524094	8.822668	9.108642	5.910602	6.955649	6.879665	6.988664	7.343062	7.646871
7.429543	7.562692	7.207381	6.96051	6.884747	7.52907	7.804766	7.198142	7.5186	7.188857	7.371636	7.59784	7.573305	7.480279	7.05357	6.516769
0	0	0	0	0	6.318321	6.986576	6.535574	0	6.142089	0	0	7.728222	0	0	0
0	0	8.557048	6.579321	0	6.216984	0	0	0	0	0	0	0	7.348145	0	0
0	0	0	0	0	7.648795	7.6117	6.976819	0	0	6.210864	6.602848	0	0	0	0
0	0	0	0	7.176805	7.561407	0	0	0	0	7.69459	7.380914	0	0	6.965148	7.736677
6.39742	0	7.301626	6.815766	7.35161	7.268022	7.546985	8.126336	6.809512	8.719027	8.974635	8.292304	7.518072	7.496075	7.648947	6.443584
9.733375	6.26755	7.442619	0	7.700097	8.295664	7.380182	6.945747	9.218113	10.180872	7.569957	7.622116	0	0	8.326798	7.213737
6.093227	7.852221	0	0	0	0	7.615515	7.220787	0	7.633032	7.27474	0	0	0	7.242418	0
6.861559	8.243329	6.681687	6.831641	7.70312	7.667768	6.876289	8.185994	7.941407	7.284986	6.879101	7.150796	7.811267	7.269895	6.619113	6.972734
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.569083	7.703423	6.987734	7.434343	7.104968	7.633075	8.177491	7.33553	8.218274	7.533428	6.797564	6.733002	7.37019	7.218442	6.076394	7.381133
9.453282	9.433567	9.252452	9.053355	0	7.868025	0	0	8.599831	9.391413	0	0	0	0	0	0
9.44754	8.938506	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	6.891089	0	0	0	0	0	0	0	7.069303	0	7.795765
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.804437	8.300099	7.732228	7.672776	7.538824	7.360654	7.594059	7.375724	7.498889	7.788865	7.537017	7.466347	7.510559	7.040004	8.593816	7.307268
8.622327	9.621727	8.191175	6.971269	9.831835	7.992285	8.110901	8.381113	8.950324	8.643668	7.614167	7.95631	8.668654	8.318452	8.803702	8.83142
8.669723	9.174525	0	0	6.213354	0	7.92902	8.171245	8.734754	7.983991	0	8.939784	0	0	7.813713	9.747603
7.241638	8.057821	8.08324	7.667221	7.073151	7.828943	7.726933	7.548061	8.180791	8.29656	8.132157	8.058433	6.904999	7.470783	8.224197	8.201705
8.222398	8.089155	7.646808	7.747993	6.981445	7.459793	8.451289	8.218749	8.304387	8.70867	8.346787	8.17737	8.620047	8.496213	7.962808	7.775934
7.381133	8.061473	7.249812	9.046729	8.212881	8.335254	8.226331	7.171649	6.946814	6.970212	7.443996	7.283692	8.914434	7.142328	7.107635	7.171141
0	0	0	0	0	0	11.064577	0	13.334992	0	0	0	0	10.189578	0	0
0	0	6.761795	6.714831	0	0	0	6.573858	6.810363	0	6.202256	0	7.431791	7.212967	0	0
8.129629	7.590471	7.159839	7.549572	7.332808	6.885154	6.983071	6.665368	7.026521	7.368072	7.002818	7.245162	6.883817	6.888985	6.883545	7.558279
0	0	0	0	0	0	0	0	0	0	7.788581	7.871618	0	0	0	0
0	5.750971	0	0	0	7.521859	6.860082	6.51301	0	0	0	8.578513	0	0	7.786909	6.783479
7.676312	7.580643	0	7.290271	7.217926	7.449289	7.282202	6.266912	8.131296	7.364223	8.172409	7.832281	6.419786	6.959857	0	0
8.042387	8.10794	7.920025	7.596934	7.783186	7.527959	7.645122	7.840043	8.111563	7.850297	7.292789	7.870594	8.192652	7.595448	7.936975	7.82331
0	0	0	0	0	0	0	6.624033	0	0	0	0	0	0	0	0
8.460588	7.590707	8.093587	7.693212	8.263247	7.907738	8.031354	8.114551	8.20159	8.043781	8.020025	8.076529	8.048464	7.693227	7.89912	7.930172
9.127474	9.559497	9.280111	9.259588	9.590492	9.362491	9.592394	9.171322	9.8848	9.712119	8.740492	9.151089	9.173257	9.029407	8.980653	8.96281
10.373364	9.623657	8.833552	9.278494	11.4715	12.122919	9.503713	9.805935	9.071902	9.000729	8.094138	8.082668	8.564099	9.356064	0	0
7.209536	7.505175	0	0	8.247625	8.517924	7.828408	0	0	0	0	0	0	0	0	0
6.362608	6.981199	6.583973	0	6.968	6.357107	6.167064	6.179669	6.933479	0	7.292185	7.186514	0	0	7.441906	6.526624
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	6.496159	0	0	0	0	0	0	0	0	0
9.891907	9.682047	10.743165	10.748889	11.260516	11.54557	11.092512	10.028392	10.273901	10.298923	9.170134	9.519492	9.96094	9.199496	9.333986	9.505238
0	5.914484	7.532709	0	6.655907	0	0	0	0	0	0	0	0	0	0	0
0	10.093513	0	0	0	0	0	0	0	0	0	6.814798	0	0	0	0
7.53194	7.595253	8.001943	8.323459	9.78538	8.850187	8.831131	7.842245	8.189161	8.124708	6.314298	8.161432	8.93055	0	7.235342	0
6.722543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	7.514553	0	0	6.986271	6.66897	0	0	0	8.730489	8.894055	0	0	0	0
6.763272	7.144064	7.151322	6.19143	8.185203	9.543074	6.929951	7.380662	7.024578	6.756728	7.821154	8.142139	6.40323	7.380486	6.073303	5.710639
7.6774	6.978129	8.067419	7.737213	7.387515	7.164175	8.429609	7.093591	8.406161	7.280135	7.739253	8.879254	7.421404	7.9954	9.534505	7.72206
0	0	7.480712	8.606534	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.233186	6.277316	6.208477	6.189362	6.554275	6.783334	6.408105	6.435969	6.189364	6.375583	6.471518	6.39231	6.545625	6.466163	6.484336	6.497932
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.269346	0	0	0	7.872772	7.72636	8.552322	7.291949	8.914768	7.821776	0	0	0	7.281523	0	0
0	0	0	0	0	8.648024	6.68631	0	0	9.49572	0	0	0	6.761965	9.109609	8.205958
0	0	0	0	0	0	0	0	0	0	10.059047	0	0	0	0	0
0	0	6.625371	0	0	6.949803	0	6.172092	6.872388	0	0	0	8.448784	9.349688	0	0
9.708131	8.915739	0	8.824349	0	0	0	0	0	8.424383	0	6.707313	8.929146	9.151529	9.775149	9.798819
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.514824	7.832825	8.304847	8.729524	8.671356	8.817465	9.754002	10.302409	7.219828	9.331786	9.033744	9.364657	9.315873	7.942123	9.392275	9.620992
8.16333	8.150322	7.588328	8.862157	7.428793	7.842888	8.218876	7.982157	8.284284	8.358162	7.63761	8.092017	8.285826	7.733801	7.421957	7.618986
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.554013	8.00034	8.602837	8.338832	6.272001	7.710524	8.704477	8.475524	8.20149	7.956015	8.391213	7.108062	7.537608	7.299851	8.441709	7.72487
7.726926	7.906008	7.184478	7.05044	6.803674	6.666835	0	8.087483	7.179941	7.896154	0	0	11.004956	8.993138	0	0
0	0	7.9457	0	0	0	0	0	0	0	0	0	0	0	0	0
7.776642	0	7.114506	6.500208	7.801175	8.858438	7.132361	7.436895	7.956868	7.453386	0	6.638212	8.122592	0	7.742789	7.480848
0	8.649677	6.738483	0	5.77837	0	0	0	0	0	7.710069	7.978027	0	0	7.016775	7.488114
5.942862	6.016781	0	0	0	6.863575	6.857507	0	6.304047	5.872546	0	0	0	0	7.068799	7.193425
0	0	0	0	0	6.553378	7.136014	6.768383	8.238451	0	7.441241	7.154378	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.917567
7.836378	6.826308	8.611828	6.799564	7.06978	7.528754	7.248618	7.597213	8.026813	6.99114	7.785195	8.992871	7.011207	0	10.128635	7.214507
8.323779	7.266438	7.562963	7.347145	7.666687	7.632962	7.353362	7.075921	8.683361	7.643518	8.166484	8.053584	8.551024	7.392197	8.427721	7.438039
0	0	0	0	0	0	0	0	0	0	0	0	7.820077	8.042167	0	0
9.193	8.663299	10.477276	9.904067	9.293447	10.535658	7.494364	0	6.859858	0	0	0	10.012319	11.11933	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.270458	7.488543	8.610856	7.650525	8.3375	8.77509	9.234545	8.665908	8.347628	8.14087	7.358702	8.072863	8.382137	6.499703	7.996985	8.070032
7.287057	6.867627	8.624222	6.742163	7.954704	8.381214	7.844733	7.770903	10.051479	8.338405	0	0	8.624765	7.467115	7.280784	7.558284
0	0	0	0	0	6.503907	5.425549	0	0	0	0	0	5.530861	0	0	0
0	0	0	0	0	0	0	0	0	0	8.110756	9.254473	0	0	0	0
7.744291	8.718313	8.207655	7.909362	0	0	0	0	0	0	0	0	0	0	8.330576	9.768128
0	0	0	0	0	0	0	8.063782	0	6.545321	0	0	0	0	0	0
6.591962	7.300305	8.230253	8.022635	0	0	0	0	0	0	0	0	0	5.732642	0	0
0	6.872582	0	0	0	0	0	0	0	0	8.572744	8.201254	0	0	0	0
7.028971	7.263559	7.001894	7.10248	7.004955	6.989391	7.706438	7.396073	7.124949	6.961153	6.925013	7.09387	7.116485	7.033292	7.096959	6.918719
0	0	0	0	0	0	0	0	0	0	8.347677	8.578616	0	0	7.646443	8.555135
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.241226	7.84882
7.797699	7.960967	8.599905	9.134996	7.817037	7.495998	8.49484	7.482645	8.537585	8.52112	7.502954	8.041302	7.941033	7.689682	8.071696	7.838664
0	0	8.719851	8.932803	0	0	6.830892	7.145541	7.219279	6.889722	0	0	0	0	0	6.601926
6.71619	6.37901	0	6.387569	5.97923	0	0	6.965209	0	6.773925	0	6.134942	0	0	0	0
7.944747	8.547914	8.642707	8.609165	7.771821	7.661914	7.71263	7.536479	7.897302	7.186005	7.405657	0	8.497336	8.066522	7.43048	0
0	0	0	0	0	0	0	0	0	0	5.889432	0	0	0	0	0
7.271059	0	7.300705	6.773007	6.840092	6.790329	7.91341	0	0	0	7.067796	7.745613	0	0	8.412142	8.500722
7.102819	7.667668	8.127466	7.439988	7.140732	7.481205	7.416903	7.227122	7.863183	7.774362	7.757572	7.714668	7.145512	6.959102	6.888012	7.348015
6.834513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	7.55968	0	0	0	0	0	0	0
7.598484	0	6.327537	5.963079	0	7.798466	6.47763	0	6.777365	6.227895	6.497173	6.780667	6.693918	6.595059	0	0
0	0	5.788712	0	0	6.763737	0	0	0	0	0	0	0	0	0	0
7.738387	9.307627	9.208187	9.059625	9.588975	9.492297	9.265288	9.165751	9.549008	9.604482	8.837146	0	8.270613	9.12132	9.162426	9.025411
0	0	0	0	0	0	0	6.319703	0	0	0	0	0	0	0	0
0	0	0	0	8.678497	8.858294	0	0	0	0	0	6.513254	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.837864	7.476576	8.513228	8.037292	7.172431	7.98756	8.483889	7.702816	8.073966	7.820937	7.188292	7.458906	8.281475	7.770706	7.456706	7.587477
6.955424	7.024578	6.978585	6.985871	6.58837	6.979392	6.765134	6.782764	7.04938	6.839562	6.803301	6.446253	7.04441	6.980495	6.811663	6.834066
0	0	0	0	8.597482	10.137847	0	0	0	0	0	0	0	0	0	0
7.748899	7.858857	7.045265	6.976505	8.038378	7.776122	6.812952	7.798845	8.034476	7.655866	7.443272	8.051953	5.920784	6.435468	7.040004	6.849815
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	9.023932	8.366244	0	6.078706	0	0
0	0	0	0	0	0	0	7.019069	0	7.85785	0	0	6.542149	6.4352	0	0
8.725138	8.71865	8.42239	8.913937	7.454521	8.188569	8.394439	7.271163	7.802292	7.293989	8.070781	6.423611	6.890064	7.708277	8.18042	8.624507
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.380569	7.386809	8.290957	8.915892	7.443705	8.188756	8.063153	8.595432	8.631888	10.657994	7.46423	7.245507	7.746026	6.888053	8.670992	7.616343
0	0	0	0	7.104138	7.971373	0	0	0	0	0	0	0	0	0	0
8.125281	9.142788	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.08341	9.33295	9.292447	8.922536	0	0	8.499308	8.030151	8.609073	8.913346	0	0	8.813778	9.035787	0	0
7.588668	0	8.613799	7.56888	0	0	0	0	0	0	7.33673	7.782063	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	7.880169	7.312526	0	0
6.206447	8.326771	0	0	8.118191	8.887085	0	0	0	0	5.98601	5.820317	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	6.685112	7.720108	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.844519	8.515582	0	0	0	0	0	0	0	0	0	6.072885	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.124783	8.342722	8.429629	8.353424	7.825326	8.201659	7.92565	7.984907	7.035578	7.547847	7.370613	7.614594	8.433631	8.231685	7.272232	7.908985
0	0	0	0	0	0	0	0	9.411972	9.217793	0	0	0	0	0	0
0	0	0	0	0	0	6.601013	0	0	0	0	0	0	0	0	0
6.575534	5.912435	6.296745	7.341729	6.271618	6.118105	6.867933	7.267436	7.048901	6.551022	6.494756	6.512755	6.590455	6.789404	8.112115	6.302473
0	0	0	0	0	5.447496	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	5.795888	6.679168	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.486043	0	0	0	0	8.727721	9.358262	9.472305	8.730059	8.605777	7.233346	0	0	0	9.398052	9.25303
8.054304	8.749269	9.322341	8.439253	8.215543	7.932648	7.362206	6.819987	6.906723	7.298488	7.413324	7.611201	7.801987	8.971086	8.839437	8.573797
7.552363	7.79096	8.211856	8.393913	7.073452	0	0	0	0	0	0	0	0	0	0	0
0	0	8.143789	7.583979	0	0	8.240618	6.912116	0	0	0	0	0	0	8.2565	8.271942
0	0	8.8561	0	0	0	0	0	0	0	0	0	0	0	0	0
9.022172	0	0	0	0	0	0	8.814792	0	0	0	0	0	0	0	0
6.150722	8.998057	6.600099	6.852429	7.725319	7.471841	7.106895	6.876401	7.287747	6.80563	0	0	0	6.269784	5.683133	0
7.761346	7.512378	7.709724	7.341645	7.0715	7.247183	7.350185	7.172995	7.307103	7.770989	7.36728	8.326204	8.514167	7.900846	8.354514	8.132711
0	0	0	0	0	0	0	0	0	0	6.615519	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	7.916968	0	8.002953	7.444236	7.014121	8.216256	0	0	0	0	0	0
5.337461	6.12386	6.464738	0	6.680256	7.147273	6.411908	0	6.26755	0	0	6.472037	0	6.101347	6.899594	7.475054
0	0	0	0	0	7.56277	0	7.824955	0	0	0	6.647408	0	0	7.639642	7.015101
0	0	0	6.692864	8.156453	8.142485	0	0	7.727986	0	0	0	0	0	0	7.800867
0	0	0	0	0	0	0	0	0	0	0	0	0	7.430541	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	6.509928	0	0	0	0	8.714183	0
0	0	0	0	0	0	0	0	0	0	0	8.353582	0	0	0	0
0	0	0	0	0	0	0	0	0	0	10.310582	10.181852	0	0	0	0
8.566614	8.600302	7.377149	6.992074	0	7.696571	7.090595	8.120596	7.762085	7.52748	0	7.828541	6.789404	6.855453	7.152072	7.482551
0	0	0	0	0	0	0	0	0	0	6.659444	7.902981	0	0	0	0
0	0	0	0	0	0	0	0	0	0	8.698106	0	0	0	0	0
0	0	0	0	0	5.682436	0	0	0	0	8.635193	8.841285	0	0	0	0
7.363564	7.157738	7.308123	7.571235	7.572207	7.800686	7.143348	7.723389	7.372566	7.408589	7.186133	7.501842	7.802639	7.544618	7.25734	7.814328
0	0	0	0	0	0	0	0	0	0	8.856669	6.155483	0	0	0	0
0	0	6.327211	0	6.955174	7.711277	7.37352	0	0	0	0	0	8.57078	7.588882	0	0
9.255355	9.4625	10.12271	9.697952	8.084794	9.732768	10.106656	9.031858	6.470998	7.749484	8.357818	9.305434	8.93705	9.231978	9.215438	9.49889
0	0	0	0	0	0	0	6.964455	0	0	0	0	0	0	0	0
5.842779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	6.152154	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	9.414396	10.298881	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.78252	6.148571
7.21455	6.441629	7.19285	8.046611	7.37989	7.23345	6.887667	6.422453	7.436663	7.87165	7.697897	8.402996	7.933802	7.789616	6.941704	7.173938
0	8.397316	8.507644	0	7.753901	7.819154	0	0	0	6.609198	7.617996	7.902413	7.716379	7.139048	0	0
9.50719	6.485453	6.529661	6.74137	6.813488	6.700657	5.630782	6.669823	6.777405	6.184154	6.470477	6.131922	7.381394	9.208721	6.695257	6.59414
0	7.24046	7.889559	0	0	7.209388	7.165444	7.163718	0	7.300062	0	0	7.233207	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.713199	7.196152	6.925344	7.320673	6.261246	7.229176	6.963435	6.952881	7.596256	6.479284	0	0	6.611739	7.757304	6.801463	0
8.490737	8.835339	8.999569	9.043752	7.356383	7.922241	7.963812	8.124684	8.498433	8.318503	8.513095	6.442202	7.866474	8.207616	0	6.882449
